,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
31344,2009-07-05,2009-07-11,NORDESTE,MARANHAO,GLP,122,R$/13Kg,36.2,2.852,32.0,42.0,7.09,0.079,29.11,1.4,24.95,31,0.048
31345,2009-07-05,2009-07-11,NORDESTE,PARAIBA,GLP,119,R$/13Kg,33.976,1.231,30.0,37.0,6.511,0.036,27.465,1.752,24,32,0.064
31346,2009-07-05,2009-07-11,NORDESTE,PERNAMBUCO,GLP,263,R$/13Kg,34.636,1.81,30.0,40.0,5.931,0.052,28.705,1.64,24,32,0.057
31347,2009-07-05,2009-07-11,NORDESTE,PIAUI,GLP,73,R$/13Kg,36.339,1.6230000000000002,32.0,39.0,8.908,0.045,27.431,2.642,23.4,32,0.096
31348,2009-07-05,2009-07-11,NORDESTE,RIO GRANDE DO NORTE,GLP,46,R$/13Kg,34.141,1.922,30.0,38.0,6.292,0.0559999999999999,27.849,1.701,24.3,29,0.061
31349,2009-07-05,2009-07-11,NORDESTE,SERGIPE,GLP,31,R$/13Kg,32.906,1.197,30.0,35.0,7.329,0.036,25.577,1.472,22.5,29,0.058
31350,2009-07-05,2009-07-11,NORTE,ACRE,GLP,97,R$/13Kg,40.517,1.501,37.5,47.0,5.447,0.037,35.07,0.804,31.17,36.4,0.023
31351,2009-07-05,2009-07-11,NORTE,AMAPA,GLP,27,R$/13Kg,38.446,2.991,37.0,49.0,6.737,0.078,31.709,1.823,28,33,0.057
31352,2009-07-05,2009-07-11,NORTE,AMAZONAS,GLP,211,R$/13Kg,28.738000000000003,1.633,26.0,37.0,4.162,0.057,24.576,0.428,21.22,25.69,0.017
31353,2009-07-05,2009-07-11,NORTE,PARA,GLP,222,R$/13Kg,36.311,2.221,33.0,40.0,7.957,0.061,28.354,2.052,25.13,35.5,0.072
31354,2009-07-05,2009-07-11,NORTE,RONDONIA,GLP,133,R$/13Kg,38.333,1.886,34.0,42.0,5.523,0.049,32.81,1.523,29.78,34.569,0.046
31355,2009-07-05,2009-07-11,NORTE,RORAIMA,GLP,31,R$/13Kg,38.672,1.096,36.0,41.0,4.241,0.0279999999999999,34.431,0.242,34,35.5,0.007
31356,2009-07-05,2009-07-11,NORTE,TOCANTINS,GLP,114,R$/13Kg,41.159,2.027,36.0,45.0,8.367,0.049,32.792,3.278,27,39.5,0.1
31357,2009-07-05,2009-07-11,SUDESTE,ESPIRITO SANTO,GLP,125,R$/13Kg,35.184,1.5619999999999998,32.0,39.9,7.881,0.044,27.303,2.462,22.81,32,0.09
31358,2009-07-05,2009-07-11,SUDESTE,MINAS GERAIS,GLP,1116,R$/13Kg,38.781,1.797,30.0,46.0,8.634,0.046,30.147,2.059,22.59,42,0.068
31359,2009-07-05,2009-07-11,SUDESTE,RIO DE JANEIRO,GLP,270,R$/13Kg,34.435,1.832,30.0,40.0,8.409,0.053,26.026,2.608,21.898,33,0.1
31360,2009-07-05,2009-07-11,SUDESTE,SAO PAULO,GLP,2028,R$/13Kg,34.206,2.012,27.99,40.0,8.324,0.059,25.882,2.987,20,39.32,0.115
31361,2009-07-05,2009-07-11,SUL,PARANA,GLP,662,R$/13Kg,36.049,2.749,29.0,42.0,7.892,0.076,28.157,2.84,20.08,37,0.101
31362,2009-07-05,2009-07-11,SUL,RIO GRANDE DO SUL,GLP,746,R$/13Kg,36.056,2.204,31.0,44.0,7.815,0.061,28.241,2.752,21,39,0.097
31363,2009-07-05,2009-07-11,SUL,SANTA CATARINA,GLP,331,R$/13Kg,37.435,2.382,32.0,43.6,7.297,0.064,30.138,3.671,24.5,36.2,0.122
31364,2009-07-12,2009-07-18,CENTRO OESTE,DISTRITO FEDERAL,GLP,120,R$/13Kg,38.954,1.233,35.0,42.0,11.285,0.032,27.669,2.039,23.77,31,0.074
31365,2009-07-12,2009-07-18,CENTRO OESTE,GOIAS,GLP,571,R$/13Kg,37.499,2.276,34.0,45.0,6.838,0.061,30.661,2.053,25,38,0.067
31366,2009-07-12,2009-07-18,CENTRO OESTE,MATO GROSSO,GLP,80,R$/13Kg,44.012,1.714,38.0,46.0,7.098,0.039,36.914,2.429,30.93,40.87,0.066
31367,2009-07-12,2009-07-18,CENTRO OESTE,MATO GROSSO DO SUL,GLP,252,R$/13Kg,41.623000000000005,1.732,37.0,46.0,7.341,0.042,34.282,4.304,26,40.87,0.126
31368,2009-07-12,2009-07-18,NORDESTE,ALAGOAS,GLP,31,R$/13Kg,33.286,1.259,32.0,35.0,7.143,0.038,26.143,1.509,23.56,28.82,0.058
31369,2009-07-12,2009-07-18,NORDESTE,BAHIA,GLP,322,R$/13Kg,34.668,2.115,29.0,40.0,8.977,0.061,25.691,1.405,22.89,31,0.055
31370,2009-07-12,2009-07-18,NORDESTE,CEARA,GLP,260,R$/13Kg,36.986,1.564,32.0,43.0,8.15,0.042,28.836,2.591,23.5,38,0.09
31371,2009-07-12,2009-07-18,NORDESTE,MARANHAO,GLP,122,R$/13Kg,36.102,2.867,32.0,42.0,6.98,0.079,29.122,1.343,24.95,31,0.046
31372,2009-07-12,2009-07-18,NORDESTE,PARAIBA,GLP,117,R$/13Kg,33.899,1.152,31.0,37.0,6.334,0.034,27.565,1.724,24,32,0.063
31373,2009-07-12,2009-07-18,NORDESTE,PERNAMBUCO,GLP,261,R$/13Kg,35.045,1.72,30.0,40.0,6,0.049,29.045,1.532,24,31,0.053
31374,2009-07-12,2009-07-18,NORDESTE,PIAUI,GLP,73,R$/13Kg,36.37,1.624,32.0,39.0,8.868,0.045,27.502,2.596,23.4,32,0.094
31375,2009-07-12,2009-07-18,NORDESTE,RIO GRANDE DO NORTE,GLP,46,R$/13Kg,34.195,1.778,30.0,38.0,6.179,0.052,28.016,1.628,24.3,29.5,0.058
31376,2009-07-12,2009-07-18,NORDESTE,SERGIPE,GLP,31,R$/13Kg,32.81,1.251,30.0,36.0,7.18,0.038,25.63,1.621,22.5,29.11,0.063
31377,2009-07-12,2009-07-18,NORTE,ACRE,GLP,115,R$/13Kg,40.49,1.411,37.5,47.0,5.438,0.035,35.052,0.755,31.17,36.4,0.022
31378,2009-07-12,2009-07-18,NORTE,AMAPA,GLP,26,R$/13Kg,38.34,3.134,35.0,49.0,6.081,0.0819999999999999,32.259,1.679,28,33,0.052
31379,2009-07-12,2009-07-18,NORTE,AMAZONAS,GLP,229,R$/13Kg,28.803,1.64,26.0,39.0,4.174,0.057,24.629,0.31,24.22,24.86,0.013
31380,2009-07-12,2009-07-18,NORTE,PARA,GLP,229,R$/13Kg,36.24,2.265,32.0,40.0,7.772,0.063,28.468,1.905,25.13,35.5,0.067
31381,2009-07-12,2009-07-18,NORTE,RONDONIA,GLP,146,R$/13Kg,38.356,2.088,34.0,42.0,5.664,0.054,32.692,1.633,29.78,34.899,0.05
31382,2009-07-12,2009-07-18,NORTE,RORAIMA,GLP,30,R$/13Kg,38.687,1.109,36.0,41.0,4.273,0.0289999999999999,34.414,0.252,34,35.5,0.007
31383,2009-07-12,2009-07-18,NORTE,TOCANTINS,GLP,113,R$/13Kg,41.81,1.904,37.0,45.0,8.576,0.046,33.234,3.019,27,40.78,0.091
31384,2009-07-12,2009-07-18,SUDESTE,ESPIRITO SANTO,GLP,125,R$/13Kg,35.289,1.487,32.0,39.9,8.128,0.042,27.161,2.409,23.17,32,0.089
31385,2009-07-12,2009-07-18,SUDESTE,MINAS GERAIS,GLP,1145,R$/13Kg,38.812,1.785,33.0,46.0,8.813,0.046,29.999,2.061,22.59,42,0.069
31386,2009-07-12,2009-07-18,SUDESTE,RIO DE JANEIRO,GLP,264,R$/13Kg,34.812,1.866,30.0,40.0,8.625,0.054,26.187,2.73,21.079,33,0.104
31387,2009-07-12,2009-07-18,SUDESTE,SAO PAULO,GLP,2034,R$/13Kg,34.306,1.993,27.0,40.0,8.372,0.0579999999999999,25.934,2.936,20,39.32,0.113
31388,2009-07-12,2009-07-18,SUL,PARANA,GLP,635,R$/13Kg,36.07,2.781,29.0,42.0,7.894,0.077,28.176,2.74,20,37,0.097
31389,2009-07-12,2009-07-18,SUL,RIO GRANDE DO SUL,GLP,736,R$/13Kg,36.018,2.181,31.0,43.0,7.95,0.061,28.068,2.749,22.5,39,0.098
31390,2009-07-12,2009-07-18,SUL,SANTA CATARINA,GLP,314,R$/13Kg,37.502,2.45,32.0,44.0,7.543,0.065,29.959,3.524,24.09,36.2,0.118
31391,2009-07-19,2009-07-25,CENTRO OESTE,DISTRITO FEDERAL,GLP,120,R$/13Kg,39.113,1.177,35.0,43.0,10.168,0.03,28.945,1.876,26,32,0.065
31392,2009-07-19,2009-07-25,CENTRO OESTE,GOIAS,GLP,584,R$/13Kg,37.426,2.202,34.0,45.0,6.784,0.059,30.642,1.924,25.7,38,0.063
31393,2009-07-19,2009-07-25,CENTRO OESTE,MATO GROSSO,GLP,79,R$/13Kg,44.029,1.5619999999999998,40.0,46.0,6.976,0.035,37.053,2.49,30.93,40.87,0.067
31394,2009-07-19,2009-07-25,CENTRO OESTE,MATO GROSSO DO SUL,GLP,251,R$/13Kg,41.66,1.754,37.0,45.0,7.567,0.042,34.093,4.327,26,40.87,0.127
31395,2009-07-19,2009-07-25,NORDESTE,ALAGOAS,GLP,30,R$/13Kg,33.398,1.225,32.0,35.0,7.091,0.037,26.307,1.571,23.56,28.82,0.06
31396,2009-07-19,2009-07-25,NORDESTE,BAHIA,GLP,318,R$/13Kg,34.639,2.065,29.0,40.0,8.848,0.06,25.791,1.554,22.85,32,0.06
31397,2009-07-19,2009-07-25,NORDESTE,CEARA,GLP,259,R$/13Kg,36.932,1.509,32.0,43.0,8.145,0.0409999999999999,28.787,2.562,23.5,38,0.089
31398,2009-07-19,2009-07-25,NORDESTE,MARANHAO,GLP,118,R$/13Kg,36.098,2.9,32.0,42.0,6.938,0.08,29.16,1.309,24.95,31,0.045
31399,2009-07-19,2009-07-25,NORDESTE,PARAIBA,GLP,116,R$/13Kg,33.901,1.119,31.0,37.0,6.367,0.033,27.534,1.703,24,32,0.062
31400,2009-07-19,2009-07-25,NORDESTE,PERNAMBUCO,GLP,259,R$/13Kg,35.32,1.507,30.0,40.0,6.298,0.043,29.022,1.642,24,31,0.057
31401,2009-07-19,2009-07-25,NORDESTE,PIAUI,GLP,72,R$/13Kg,36.384,1.5319999999999998,32.0,39.0,8.658,0.042,27.726,2.595,23.65,32.27,0.094
31402,2009-07-19,2009-07-25,NORDESTE,RIO GRANDE DO NORTE,GLP,45,R$/13Kg,34.134,1.836,30.0,38.0,6.118,0.054,28.016,1.628,24.3,29.5,0.058
31403,2009-07-19,2009-07-25,NORDESTE,SERGIPE,GLP,31,R$/13Kg,32.767,1.209,30.0,35.0,7.137,0.037,25.63,1.653,22.5,29.11,0.064
31404,2009-07-19,2009-07-25,NORTE,ACRE,GLP,112,R$/13Kg,40.49,1.412,37.5,47.0,5.445,0.035,35.045,0.765,31.17,36.4,0.022
31405,2009-07-19,2009-07-25,NORTE,AMAPA,GLP,26,R$/13Kg,38.374,3.1180000000000003,35.0,49.0,5.958,0.081,32.416,2.034,29,36,0.063
31406,2009-07-19,2009-07-25,NORTE,AMAZONAS,GLP,244,R$/13Kg,28.691,1.624,26.0,39.0,4.092,0.057,24.599,0.316,24.2,24.86,0.013
31407,2009-07-19,2009-07-25,NORTE,PARA,GLP,227,R$/13Kg,36.074,2.428,30.0,40.0,7.729,0.067,28.345,1.772,24.7,34,0.063
31408,2009-07-19,2009-07-25,NORTE,RONDONIA,GLP,147,R$/13Kg,38.506,1.982,35.0,42.0,5.675,0.051,32.831,1.581,29.78,34.789,0.048
31409,2009-07-19,2009-07-25,NORTE,RORAIMA,GLP,30,R$/13Kg,38.687,1.109,36.0,41.0,4.446,0.0289999999999999,34.241,0.739,30.64,34.44,0.022
31410,2009-07-19,2009-07-25,NORTE,TOCANTINS,GLP,113,R$/13Kg,41.731,1.915,37.0,46.0,8.821,0.046,32.91,3.183,27,40.78,0.097
31411,2009-07-19,2009-07-25,SUDESTE,ESPIRITO SANTO,GLP,118,R$/13Kg,35.272,1.464,32.0,39.9,8.123,0.042,27.149,2.467,23.17,32,0.091
31412,2009-07-19,2009-07-25,SUDESTE,MINAS GERAIS,GLP,1129,R$/13Kg,38.857,1.72,32.5,46.0,8.768,0.044,30.089,2.098,25,45,0.07
31413,2009-07-19,2009-07-25,SUDESTE,RIO DE JANEIRO,GLP,263,R$/13Kg,34.959,1.864,30.0,40.0,8.878,0.053,26.081,2.754,21.922,35,0.106
31414,2009-07-19,2009-07-25,SUDESTE,SAO PAULO,GLP,2022,R$/13Kg,34.367,1.983,27.0,41.0,8.377,0.0579999999999999,25.99,2.899,20,37,0.112
31415,2009-07-19,2009-07-25,SUL,PARANA,GLP,633,R$/13Kg,36.082,2.722,29.0,42.4,7.723,0.075,28.359,2.859,20,36,0.101
31416,2009-07-19,2009-07-25,SUL,RIO GRANDE DO SUL,GLP,741,R$/13Kg,35.999,2.229,30.0,44.0,7.855,0.062,28.144,2.678,22.5,39,0.095
31417,2009-07-19,2009-07-25,SUL,SANTA CATARINA,GLP,305,R$/13Kg,37.553,2.407,32.0,44.0,7.828,0.064,29.725,3.639,23.5,36.2,0.122
31418,2009-07-26,2009-08-01,CENTRO OESTE,DISTRITO FEDERAL,GLP,116,R$/13Kg,40.482,2.11,36.0,45.0,10.845,0.052,29.637,3.296,23.5,36.9,0.111
31419,2009-07-26,2009-08-01,CENTRO OESTE,GOIAS,GLP,611,R$/13Kg,37.556,2.181,34.0,45.0,7.167,0.0579999999999999,30.389,1.82,25.7,38,0.06
31420,2009-07-26,2009-08-01,CENTRO OESTE,MATO GROSSO,GLP,79,R$/13Kg,44.188,1.432,40.0,46.0,6.788,0.032,37.4,2.634,30.93,40.87,0.07
31421,2009-07-26,2009-08-01,CENTRO OESTE,MATO GROSSO DO SUL,GLP,245,R$/13Kg,41.748000000000005,1.778,36.9,46.0,7.762,0.043,33.986,4.343,26,40.87,0.128
31422,2009-07-26,2009-08-01,NORDESTE,ALAGOAS,GLP,30,R$/13Kg,33.417,1.251,32.0,35.0,7.388,0.037,26.029,1.413,23.8,28.82,0.054
31423,2009-07-26,2009-08-01,NORDESTE,BAHIA,GLP,317,R$/13Kg,34.624,2.069,29.0,40.0,8.896,0.06,25.728,1.545,20.866,32,0.06
31424,2009-07-26,2009-08-01,NORDESTE,CEARA,GLP,259,R$/13Kg,36.905,1.5019999999999998,32.0,43.0,8.092,0.0409999999999999,28.813,2.576,23.5,36,0.089
31425,2009-07-26,2009-08-01,NORDESTE,MARANHAO,GLP,118,R$/13Kg,36.199,2.819,32.5,42.0,7.334,0.078,28.865,1.198,24.95,30.5,0.042
31426,2009-07-26,2009-08-01,NORDESTE,PARAIBA,GLP,117,R$/13Kg,33.952,1.138,31.0,37.0,6.087,0.034,27.865,1.779,24,32,0.064
31427,2009-07-26,2009-08-01,NORDESTE,PERNAMBUCO,GLP,259,R$/13Kg,35.296,1.618,30.0,40.0,6.339,0.046,28.957,1.691,24,31,0.058
31428,2009-07-26,2009-08-01,NORDESTE,PIAUI,GLP,72,R$/13Kg,36.364,1.528,32.0,39.0,8.486,0.042,27.878,2.715,23.45,32.05,0.097
31429,2009-07-26,2009-08-01,NORDESTE,RIO GRANDE DO NORTE,GLP,45,R$/13Kg,34.084,1.862,30.0,38.0,6.068,0.055,28.016,1.628,24.3,29.5,0.058
31430,2009-07-26,2009-08-01,NORDESTE,SERGIPE,GLP,31,R$/13Kg,32.8,1.181,30.0,35.0,6.86,0.036,25.94,1.78,22.5,29.27,0.069
31431,2009-07-26,2009-08-01,NORTE,ACRE,GLP,114,R$/13Kg,40.493,1.401,37.5,47.0,5.433,0.035,35.06,0.745,31.17,36.4,0.021
31432,2009-07-26,2009-08-01,NORTE,AMAPA,GLP,24,R$/13Kg,38.357,3.2430000000000003,35.0,49.0,5.988,0.085,32.369,2.125,29,36,0.066
31433,2009-07-26,2009-08-01,NORTE,AMAZONAS,GLP,243,R$/13Kg,28.718000000000004,1.642,26.0,39.0,4.083,0.057,24.635,0.488,21.22,28.56,0.02
31434,2009-07-26,2009-08-01,NORTE,PARA,GLP,229,R$/13Kg,36.073,2.387,30.0,40.0,7.808,0.066,28.265,2.022,24.7,35.5,0.072
31435,2009-07-26,2009-08-01,NORTE,RONDONIA,GLP,149,R$/13Kg,38.768,1.995,34.0,42.0,5.891,0.051,32.877,1.579,29.78,34.589,0.048
31436,2009-07-26,2009-08-01,NORTE,RORAIMA,GLP,30,R$/13Kg,38.736,1.084,36.0,41.0,4.489,0.0279999999999999,34.247,0.725,30.64,34.44,0.021
31437,2009-07-26,2009-08-01,NORTE,TOCANTINS,GLP,114,R$/13Kg,42.07,1.981,38.0,46.0,8.656,0.047,33.414,4.102,27,40.78,0.123
31438,2009-07-26,2009-08-01,SUDESTE,ESPIRITO SANTO,GLP,118,R$/13Kg,35.212,1.6030000000000002,30.0,39.9,8.217,0.046,26.995,2.342,23.17,31.59,0.087
31439,2009-07-26,2009-08-01,SUDESTE,MINAS GERAIS,GLP,1142,R$/13Kg,38.837,1.736,32.5,46.0,8.726,0.045,30.111,1.939,22.59,42,0.064
31440,2009-07-26,2009-08-01,SUDESTE,RIO DE JANEIRO,GLP,263,R$/13Kg,34.935,1.885,30.0,40.0,8.735,0.054,26.2,2.657,21.975,35,0.101
31441,2009-07-26,2009-08-01,SUDESTE,SAO PAULO,GLP,2027,R$/13Kg,34.418,1.988,27.0,41.0,8.433,0.0579999999999999,25.985,2.903,20,37,0.112
31442,2009-07-26,2009-08-01,SUL,PARANA,GLP,633,R$/13Kg,36.042,2.712,29.0,42.4,7.695,0.075,28.347,2.794,20,36,0.099
31443,2009-07-26,2009-08-01,SUL,RIO GRANDE DO SUL,GLP,745,R$/13Kg,36.001999999999995,2.247,30.0,44.0,7.833,0.062,28.169,2.581,22.5,36,0.092
31444,2009-07-26,2009-08-01,SUL,SANTA CATARINA,GLP,303,R$/13Kg,37.554,2.415,32.0,43.6,7.738,0.064,29.816,3.586,23.5,36.2,0.12
31445,2009-08-02,2009-08-08,CENTRO OESTE,DISTRITO FEDERAL,GLP,114,R$/13Kg,40.205,1.749,36.0,44.0,10.545,0.044,29.66,3.327,23.5,36.9,0.112
31446,2009-08-02,2009-08-08,CENTRO OESTE,GOIAS,GLP,614,R$/13Kg,37.6,2.091,34.0,45.0,7.063,0.0559999999999999,30.537,1.866,26.2,38,0.061
31447,2009-08-02,2009-08-08,CENTRO OESTE,MATO GROSSO,GLP,79,R$/13Kg,44.119,1.531,40.0,46.0,6.486,0.035,37.633,2.576,30.93,43.97,0.068
31448,2009-08-02,2009-08-08,CENTRO OESTE,MATO GROSSO DO SUL,GLP,245,R$/13Kg,41.575,1.736,37.0,46.0,7.395,0.042,34.18,4.179,26,40.87,0.122
31449,2009-08-02,2009-08-08,NORDESTE,ALAGOAS,GLP,30,R$/13Kg,33.516,1.224,32.0,35.0,7.487,0.037,26.029,1.413,23.8,28.82,0.054
31450,2009-08-02,2009-08-08,NORDESTE,BAHIA,GLP,317,R$/13Kg,35.111,1.816,29.9,40.0,9.244,0.052,25.867,1.521,20.83,32,0.059
31451,2009-08-02,2009-08-08,NORDESTE,CEARA,GLP,260,R$/13Kg,36.896,1.443,32.0,43.0,8.159,0.039,28.737,2.623,23.5,36,0.091
31452,2009-08-02,2009-08-08,NORDESTE,MARANHAO,GLP,118,R$/13Kg,36.24,2.812,32.0,42.0,7.109,0.078,29.131,0.967,24.95,30.5,0.033
31453,2009-08-02,2009-08-08,NORDESTE,PARAIBA,GLP,119,R$/13Kg,33.959,1.041,32.0,36.0,6.005,0.031,27.954,1.699,24,32,0.061
31454,2009-08-02,2009-08-08,NORDESTE,PERNAMBUCO,GLP,259,R$/13Kg,36.014,1.802,30.0,40.0,6.665,0.05,29.349,2.017,24,35,0.069
31455,2009-08-02,2009-08-08,NORDESTE,PIAUI,GLP,72,R$/13Kg,36.395,1.592,32.0,39.0,8.647,0.044,27.748,2.685,23.45,32.27,0.097
31456,2009-08-02,2009-08-08,NORDESTE,RIO GRANDE DO NORTE,GLP,45,R$/13Kg,34.236,1.6969999999999998,30.0,38.0,6.22,0.05,28.016,1.628,24.3,29.5,0.058
31457,2009-08-02,2009-08-08,NORDESTE,SERGIPE,GLP,31,R$/13Kg,32.8,1.181,30.0,35.0,6.824,0.036,25.976,1.738,22.5,29.27,0.067
31458,2009-08-02,2009-08-08,NORTE,ACRE,GLP,114,R$/13Kg,40.493,1.403,37.5,47.0,5.447,0.035,35.046,0.756,31.17,36.4,0.022
31459,2009-08-02,2009-08-08,NORTE,AMAPA,GLP,24,R$/13Kg,38.396,3.2260000000000004,35.0,49.0,6.232,0.084,32.164,1.621,29,33,0.05
31460,2009-08-02,2009-08-08,NORTE,AMAZONAS,GLP,238,R$/13Kg,28.675,1.616,26.0,39.0,4.013,0.0559999999999999,24.662,0.433,24.22,28.56,0.018
31461,2009-08-02,2009-08-08,NORTE,PARA,GLP,230,R$/13Kg,36.228,2.357,33.0,42.0,7.935,0.065,28.293,1.996,24.7,35.5,0.071
31462,2009-08-02,2009-08-08,NORTE,RONDONIA,GLP,147,R$/13Kg,38.86,1.973,34.0,42.0,6.286,0.051,32.574,1.687,29.78,34.855,0.052
31463,2009-08-02,2009-08-08,NORTE,RORAIMA,GLP,31,R$/13Kg,38.736,1.067,36.0,41.0,4.49,0.0279999999999999,34.246,0.725,30.64,34.4,0.021
31464,2009-08-02,2009-08-08,NORTE,TOCANTINS,GLP,111,R$/13Kg,42.122,2.062,38.0,46.0,7.984,0.049,34.138,3.677,27,40.78,0.108
31465,2009-08-02,2009-08-08,SUDESTE,ESPIRITO SANTO,GLP,118,R$/13Kg,34.66,1.665,30.0,38.0,8.916,0.048,25.744,2.668,20.8,32,0.104
31466,2009-08-02,2009-08-08,SUDESTE,MINAS GERAIS,GLP,1133,R$/13Kg,38.841,1.773,30.0,46.0,8.676,0.046,30.165,1.874,25.7,42,0.062
31467,2009-08-02,2009-08-08,SUDESTE,RIO DE JANEIRO,GLP,263,R$/13Kg,34.997,1.84,30.0,40.0,8.617,0.053,26.38,2.702,21.975,35,0.102
31468,2009-08-02,2009-08-08,SUDESTE,SAO PAULO,GLP,2031,R$/13Kg,34.455,1.984,27.0,41.0,8.44,0.0579999999999999,26.015,2.977,20,37,0.114
31469,2009-08-02,2009-08-08,SUL,PARANA,GLP,633,R$/13Kg,36.069,2.6910000000000003,29.0,45.0,7.812,0.075,28.257,2.805,20,36,0.099
31470,2009-08-02,2009-08-08,SUL,RIO GRANDE DO SUL,GLP,748,R$/13Kg,36.054,2.195,30.0,44.0,7.893,0.061,28.161,2.617,22.5,36,0.093
31471,2009-08-02,2009-08-08,SUL,SANTA CATARINA,GLP,303,R$/13Kg,37.572,2.471,32.0,43.6,7.155,0.066,30.417,3.474,24,36.2,0.114
31472,2009-08-09,2009-08-15,CENTRO OESTE,DISTRITO FEDERAL,GLP,116,R$/13Kg,40.262,1.672,36.0,44.0,10.685,0.042,29.577,3.299,23.5,36.9,0.112
31473,2009-08-09,2009-08-15,CENTRO OESTE,GOIAS,GLP,634,R$/13Kg,37.711,2.101,34.0,45.0,7.088,0.0559999999999999,30.623,1.975,26.2,38,0.064
31474,2009-08-09,2009-08-15,CENTRO OESTE,MATO GROSSO,GLP,79,R$/13Kg,44.112,1.711,38.0,46.0,6.913,0.039,37.199,2.706,30.93,43.97,0.073
31475,2009-08-09,2009-08-15,CENTRO OESTE,MATO GROSSO DO SUL,GLP,246,R$/13Kg,41.591,1.7819999999999998,38.0,46.0,7.282,0.043,34.309,4.503,26,40.87,0.131
31476,2009-08-09,2009-08-15,NORDESTE,ALAGOAS,GLP,30,R$/13Kg,33.523,1.194,32.0,35.0,7.494,0.036,26.029,1.413,23.8,28.82,0.054
31477,2009-08-09,2009-08-15,NORDESTE,BAHIA,GLP,314,R$/13Kg,35.212,1.869,29.9,40.0,9.251,0.053,25.961,1.548,20.83,32,0.06
31478,2009-08-09,2009-08-15,NORDESTE,CEARA,GLP,262,R$/13Kg,36.899,1.4369999999999998,32.0,43.0,7.924,0.039,28.975,2.555,24,36,0.088
31479,2009-08-09,2009-08-15,NORDESTE,MARANHAO,GLP,118,R$/13Kg,36.185,2.8560000000000003,32.0,42.0,6.743,0.079,29.442,0.826,26.59,32,0.028
31480,2009-08-09,2009-08-15,NORDESTE,PARAIBA,GLP,118,R$/13Kg,34.279,1.731,31.0,39.0,6.396,0.05,27.883,1.792,24,32,0.064
31481,2009-08-09,2009-08-15,NORDESTE,PERNAMBUCO,GLP,255,R$/13Kg,36.104,1.998,30.0,40.0,6.776,0.055,29.328,1.904,24,35,0.065
31482,2009-08-09,2009-08-15,NORDESTE,PIAUI,GLP,72,R$/13Kg,37.121,1.285,32.0,39.0,9.638,0.035,27.483,2.612,23.45,32.31,0.095
31483,2009-08-09,2009-08-15,NORDESTE,RIO GRANDE DO NORTE,GLP,45,R$/13Kg,34.169000000000004,1.795,30.0,38.0,6.153,0.053,28.016,1.628,24.3,29.5,0.058
31484,2009-08-09,2009-08-15,NORDESTE,SERGIPE,GLP,31,R$/13Kg,32.983000000000004,1.153,30.0,35.0,7.007,0.035,25.976,1.738,22.5,29.27,0.067
31485,2009-08-09,2009-08-15,NORTE,ACRE,GLP,114,R$/13Kg,40.515,1.389,37.5,47.0,5.491,0.034,35.024,0.875,31,36.4,0.025
31486,2009-08-09,2009-08-15,NORTE,AMAPA,GLP,26,R$/13Kg,38.306,3.149,35.0,49.0,6.231,0.0819999999999999,32.075,1.666,29,33,0.052
31487,2009-08-09,2009-08-15,NORTE,AMAZONAS,GLP,233,R$/13Kg,28.937,1.596,26.0,39.0,4.21,0.055,24.727,0.419,24.22,28.56,0.017
31488,2009-08-09,2009-08-15,NORTE,PARA,GLP,231,R$/13Kg,36.2,2.408,32.0,44.0,7.932,0.067,28.268,1.825,25.13,35.5,0.065
31489,2009-08-09,2009-08-15,NORTE,RONDONIA,GLP,152,R$/13Kg,38.696,1.997,35.0,42.0,6.031,0.052,32.665,1.52,29.78,34.589,0.047
31490,2009-08-09,2009-08-15,NORTE,RORAIMA,GLP,30,R$/13Kg,38.816,1.2009999999999998,36.0,41.5,4.355,0.031,34.461,0.259,34.4,35.5,0.008
31491,2009-08-09,2009-08-15,NORTE,TOCANTINS,GLP,113,R$/13Kg,42.29600000000001,2.079,38.0,46.0,8.18,0.049,34.116,3.503,29,41.129,0.103
31492,2009-08-09,2009-08-15,SUDESTE,ESPIRITO SANTO,GLP,119,R$/13Kg,34.575,1.694,30.0,38.0,8.791,0.049,25.784,2.712,20.8,32,0.105
31493,2009-08-09,2009-08-15,SUDESTE,MINAS GERAIS,GLP,1140,R$/13Kg,38.842,1.75,32.5,46.0,8.78,0.045,30.062,2.116,22.59,45,0.07
31494,2009-08-09,2009-08-15,SUDESTE,RIO DE JANEIRO,GLP,263,R$/13Kg,35.342,1.839,30.0,40.0,8.988,0.052,26.354,2.749,21.975,35,0.104
31495,2009-08-09,2009-08-15,SUDESTE,SAO PAULO,GLP,2035,R$/13Kg,34.541,1.976,27.0,41.0,8.1,0.057,26.441,2.676,20,37,0.101
