"UF","CODIGO_MUNICIPIO","NOME_MUNICIPIO","DIA","MES"
"MG",311560,"Cedro do Abaeté",2,3
"MG",312690,"Frei Inocêncio",2,3
"MG",313210,"Itacarambi",2,3
"MG",315870,"Santana do Garambéu",2,3
"MG",316420,"São Romão",2,3
"MG",317010,"Uberaba",2,3
"SP",353390,"Olímpia",2,3
"PR",410900,"Guapirama",2,3
"SC",421210,"Palmitos",2,3
"AM",130030,"Autazes",3,3
"AL",270640,"Pão de Açúcar",3,3
"MG",311170,"Canaã",3,3
"MG",311350,"Carbonita",3,3
"MG",311650,"Claro dos Poções",3,3
"MG",313660,"Nova União",3,3
"MG",313710,"Lagamar",3,3
"MG",314200,"Mirabela",3,3
"MG",315450,"Riacho dos Machados",3,3
"MG",315500,"Rio Doce",3,3
"MG",315940,"Santa Rita de Ibitipoca",3,3
"MG",317090,"Varzelândia",3,3
"BA",292460,"Pindobaçu",4,3
"SP",354190,"Queluz",4,3
"MT",510777,"Santa Terezinha",4,3
"RN",240230,"Caraúbas",5,3
"RJ",330050,"Bom Jardim",5,3
"SP",352725,"Lourdes",5,3
"SP",354290,"Ribeirão Bonito",5,3
"SC",420250,"Bom Jardim da Serra",5,3
"CE",230523,"Horizonte",6,3
"CE",230725,"Jijoca de Jericoacoara",6,3
"CE",230765,"Maracanaú",6,3
"MG",312160,"Diamantina",6,3
"SP",352280,"Itaporanga",6,3
"AM",130240,"Lábrea",7,3
"PB",250490,"Cruz do Espírito Santo",7,3
"RJ",330230,"Laje do Muriaé",7,3
"SP",353900,"Pirangi",7,3
"SP",355450,"Tietê",8,3
"CE",230680,"Jaguaribara",9,3
"PB",251140,"Picuí",9,3
"PE",261360,"São José do Egito",9,3
"MG",311240,"Capetinga",9,3
"MG",312430,"Espinosa",9,3
"MG",317180,"Virginópolis",9,3
"RJ",330110,"Cantagalo",9,3
"SP",350100,"Altinópolis",9,3
"SP",350860,"Cachoeira Paulista",9,3
"SP",354960,"São José do Barreiro",9,3
"SC",420910,"Joinville",9,3
"PA",150630,"Salvaterra",10,3
"PI",220240,"Capitão de Campos",10,3
"PI",220580,"Luzilândia",10,3
"RN",241390,"Taipu",10,3
"MG",310610,"Belmiro Braga",10,3
"MG",316950,"Tumiritinga",10,3
"RJ",330030,"Barra do Piraí",10,3
"SP",350980,"Campos Novos Paulista",10,3
"SP",351480,"Eldorado",10,3
"SP",352410,"Ituverava",10,3
"SP",353140,"Monte Aprazível",10,3
"SP",353630,"Patrocínio Paulista",10,3
"MA",210460,"Governador Eugênio Barros",11,3
"MA",210640,"Mata Roma",11,3
"PE",260830,"Jupi",11,3
"PE",260930,"Mirandiba",11,3
"AL",270190,"Chã Preta",11,3
"SP",350220,"Angatuba",11,3
"PR",410950,"Guaraqueçaba",11,3
"SC",420690,"Ibirama",11,3
"PE",260960,"Olinda",12,3
"PE",261160,"Recife",12,3
"SE",280410,"Moita Bonita",12,3
"SE",280610,"Rosário do Catete",12,3
"BA",290960,"Crisópolis",12,3
"SP",352265,"Itapirapuã Paulista",12,3
"SP",353282,"Nova Campina",12,3
"SP",353550,"Paraguaçu Paulista",12,3
"SP",354995,"São Lourenço da Serra",12,3
"SP",355715,"Zacarias",12,3
"PR",411800,"Paraíso do Norte",12,3
"AM",130370,"Santo Antônio do Içá",13,3
"CE",230395,"Chorozinho",13,3
"BA",290490,"Cachoeira",13,3
"BA",292860,"Santo Amaro",13,3
"MG",314010,"Marilac",13,3
"RJ",330093,"Carapebus",13,3
"SP",355110,"Sarapuí",13,3
"MT",510160,"Barão de Melgaço",13,3
"PA",150690,"Santarém Novo",14,3
"MA",210200,"Bom Jardim",14,3
"MA",210990,"Santa Inês",14,3
"CE",230150,"Arneiroz",14,3
"CE",230910,"Mulungu",14,3
"BA",291160,"Governador Mangabeira",14,3
"SP",350590,"Batatais",14,3
"PR",410870,"Grandes Rios",14,3
"SC",420500,"Dionísio Cerqueira",14,3
"SC",421510,"Rodeio",14,3
"PA",150480,"Monte Alegre",15,3
"MA",210675,"Miranda do Norte",15,3
"RN",240800,"Mossoró",15,3
"PE",260640,"Gravatá",15,3
"SE",280240,"Gararu",15,3
"BA",290090,"Almadina",15,3
"BA",292590,"Quijingue",15,3
"RJ",330140,"Conceição de Macabu",15,3
"PR",411710,"Nova Londrina",15,3
"SC",420245,"Bombinhas",15,3
"RS",431220,"Maximiliano de Almeida",15,3
"AL",270690,"Pilar",16,3
"AL",270760,"Quebrangulo",16,3
"MG",313950,"Manhumirim",16,3
"MG",314600,"Ouro Fino",16,3
"MG",315820,"Santa Maria do Suaçuí",16,3
"RJ",330390,"Petrópolis",16,3
"SP",351130,"Cedral",16,3
"SP",351850,"Guareí",16,3
"SP",355070,"São Sebastião",16,3
"SC",420400,"Catanduvas",16,3
"CE",230495,"Guaiúba",17,3
"RN",240340,"Equador",17,3
"SE",280030,"Aracaju",17,3
"RJ",330450,"Rio das Flores",17,3
"SP",352060,"Indiana",17,3
"AL",270500,"Mata Grande",18,3
"MG",315780,"Santa Luzia",18,3
"SP",352420,"Jaborandi",18,3
"PR",412750,"Tibagi",18,3
"SC",420330,"Campo Alegre",18,3
"SC",420590,"Gaspar",18,3
"MS",500090,"Antônio João",18,3
"AM",130350,"Pauini",19,3
"PB",250390,"Camalaú",19,3
"PB",251370,"Santa Rita",19,3
"PE",260180,"Betânia",19,3
"BA",291125,"Gavião",19,3
"MG",312520,"Fama",19,3
"MG",313240,"Itajubá",19,3
"MG",314470,"Nova Era",19,3
"MG",314750,"Passabém",19,3
"MG",316300,"São José da Safira",19,3
"MG",316330,"São José do Divino",19,3
"MG",316900,"Tocantins",19,3
"MG",317057,"Vargem Alegre",19,3
"SP",350310,"Arandu",19,3
"SP",350395,"Aspásia",19,3
"SP",350530,"Barra Bonita",19,3
"SP",350910,"Caiuá",19,3
"SP",351270,"Corumbataí",19,3
"SP",351310,"Cravinhos",19,3
"SP",351360,"Cunha",19,3
"SP",351580,"Flora Rica",19,3
"SP",352560,"João Ramalho",19,3
"SP",352960,"Meridiano",19,3
"SP",353540,"Panorama",19,3
"SP",354330,"Ribeirão Pires",19,3
"SP",354970,"São José do Rio Pardo",19,3
"SP",354980,"São José do Rio Preto",19,3
"SP",355310,"Taiaçu",19,3
"SP",355695,"Vitória Brasil",19,3
"PR",410490,"Castro",19,3
"PR",412215,"Rio Bonito do Iguaçu",19,3
"PR",412550,"São José dos Pinhais",19,3
"PR",412627,"Saudade do Iguaçu",19,3
"SC",421660,"São José",19,3
"RS",431360,"Paim Filho",19,3
"MS",500410,"Guia Lopes da Laguna",19,3
"MS",500710,"Ribas do Rio Pardo",19,3
"MT",510380,"Figueirópolis D'Oeste",19,3
"MT",510550,"Vila Bela da Santíssima Trindade",19,3
"MT",510730,"São José do Rio Claro",19,3
"GO",521000,"Inhumas",19,3
"GO",521460,"Niquelândia",19,3
"GO",521760,"Planaltina",19,3
"RN",240330,"Encanto",20,3
"PE",261600,"Venturosa",20,3
"BA",292405,"Pé de Serra",20,3
"MG",312570,"Felixlândia",20,3
"ES",320503,"Vargem Alta",20,3
"SP",353830,"Piquerobi",20,3
"PR",410600,"Congonhinhas",20,3
"PR",411915,"Pinhais",20,3
"PR",412135,"Rancho Alegre D'Oeste",20,3
"SC",420080,"Anchieta",20,3
"SC",420895,"Jardinópolis",20,3
"SC",421880,"Turvo",20,3
"RS",430057,"Alto Feliz",20,3
"RS",430064,"Ametista do Sul",20,3
"RS",430085,"Arambaré",20,3
"RS",430175,"Barão do Triunfo",20,3
"RS",430185,"Barra do Guarita",20,3
"RS",430192,"Barra do Rio Azul",20,3
"RS",430215,"Boa Vista das Missões",20,3
"RS",430237,"Bom Progresso",20,3
"RS",430367,"Campestre da Serra",20,3
"RS",430469,"Capitão",20,3
"RS",430485,"Carlos Gomes",20,3
"RS",430511,"Centenário",20,3
"RS",430537,"Charrua",20,3
"RS",430558,"Colinas",20,3
"RS",430585,"Coqueiros do Sul",20,3
"RS",430587,"Coronel Barros",20,3
"RS",430597,"Coxilha",20,3
"RS",430632,"Derrubadas",20,3
"RS",430642,"Dois Irmãos das Missões",20,3
"RS",430692,"Engenho Velho",20,3
"RS",430865,"Garruchos",20,3
"RS",430885,"Gentil",20,3
"RS",431041,"Inhacorá",20,3
"RS",431057,"Itapuca",20,3
"RS",431127,"Lagoa dos Três Cantos",20,3
"RS",431142,"Lajeado do Bugre",20,3
"RS",431164,"Linha Nova",20,3
"RS",431175,"Manoel Viana",20,3
"RS",431177,"Maquiné",20,3
"RS",431179,"Maratá",20,3
"RS",431215,"Mato Leitão",20,3
"RS",431225,"Minas do Leão",20,3
"RS",431238,"Monte Belo do Sul",20,3
"RS",431242,"Mormaço",20,3
"RS",431244,"Morrinhos do Sul",20,3
"RS",431247,"Morro Reuter",20,3
"RS",431262,"Muliterno",20,3
"RS",431267,"Nicolau Vergueiro",20,3
"RS",431295,"Nova Boa Vista",20,3
"RS",431308,"Nova Pádua",20,3
"RS",431337,"Nova Santa Rita",20,3
"RS",431342,"Novo Machado",20,3
"RS",431344,"Novo Tiradentes",20,3
"RS",431349,"Novo Barreiro",20,3
"RS",431403,"Pareci Novo",20,3
"RS",431407,"Passo do Sobrado",20,3
"RS",431442,"Picada Café",20,3
"RS",431447,"Pinhal Grande",20,3
"RS",431449,"Pinheirinho do Vale",20,3
"RS",431477,"Pontão",20,3
"RS",431478,"Ponte Preta",20,3
"RS",431505,"Porto Mauá",20,3
"RS",431507,"Porto Vera Cruz",20,3
"RS",431514,"Presidente Lucena",20,3
"RS",431532,"Quevedos",20,3
"RS",431555,"Rio dos Índios",20,3
"RS",431642,"Sagrada Família",20,3
"RS",431675,"Santa Clara do Sul",20,3
"RS",431725,"Santa Tereza",20,3
"RS",431755,"Santo Antônio do Palma",20,3
"RS",431775,"Santo Antônio do Planalto",20,3
"RS",431843,"São João do Polêsine",20,3
"RS",431845,"São José das Missões",20,3
"RS",431849,"São José do Inhacorá",20,3
"RS",431862,"São José dos Ausentes",20,3
"RS",431912,"São Martinho da Serra",20,3
"RS",431935,"São Pedro da Serra",20,3
"RS",431937,"São Pedro do Butiá",20,3
"RS",431971,"São Valentim do Sul",20,3
"RS",431973,"São Valério do Sul",20,3
"RS",432035,"Sentinela do Sul",20,3
"RS",432045,"Sério",20,3
"RS",432067,"Sinimbu",20,3
"RS",432147,"Tiradentes do Sul",20,3
"RS",432162,"Travesseiro",20,3
"RS",432183,"Três Forquilhas",20,3
"RS",432235,"União da Serra",20,3
"RS",432254,"Vale Real",20,3
"RS",432345,"Vila Nova do Sul",20,3
"RS",432375,"Vitória das Missões",20,3
"RO",110034,"Alvorada D'Oeste",21,3
"RN",240180,"Brejinho",21,3
"SE",280067,"Boquim",21,3
"BA",292150,"Monte Santo",21,3
"BA",293190,"Tucano",21,3
"MG",313390,"Itaverava",21,3
"SP",350170,"Américo Brasiliense",21,3
"SP",350500,"Barão de Antonina",21,3
"SP",350540,"Barra do Turvo",21,3
"SP",350740,"Borborema",21,3
"SP",350960,"Campo Limpo Paulista",21,3
"SP",351260,"Coronel Macedo",21,3
"SP",351460,"Dumont",21,3
"SP",351530,"Estrela do Norte",21,3
"SP",351630,"Francisco Morato",21,3
"SP",352100,"Iperó",21,3
"SP",352110,"Ipeúna",21,3
"SP",352300,"Itapura",21,3
"SP",352400,"Itupeva",21,3
"SP",352700,"Lindóia",21,3
"SP",352730,"Louveira",21,3
"SP",353000,"Mira Estrela",21,3
"SP",353090,"Mombuca",21,3
"SP",353100,"Monções",21,3
"SP",353220,"Narandiba",21,3
"SP",353320,"Nova Independência",21,3
"SP",353420,"Orindiúva",21,3
"SP",353810,"Pindorama",21,3
"SP",354080,"Potirendaba",21,3
"SP",354210,"Rafard",21,3
"SP",354320,"Ribeirão do Sul",21,3
"SP",354430,"Roseira",21,3
"SP",354650,"Santa Ernestina",21,3
"SP",354720,"Santana da Ponte Pensa",21,3
"SP",355390,"Tarabai",21,3
"SP",355430,"Teodoro Sampaio",21,3
"SP",355570,"União Paulista",21,3
"SP",355650,"Várzea Paulista",21,3
"PR",412710,"Telêmaco Borba",21,3
"SC",420750,"Indaial",21,3
"AC",120070,"Xapuri",22,3
"MA",210140,"Balsas",22,3
"BA",290420,"Botuporã",22,3
"MG",311115,"Campo Azul",22,3
"SP",350260,"Aparecida d'Oeste",22,3
"SP",350335,"Arco-Íris",22,3
"SP",350995,"Canas",22,3
"SP",353300,"Nova Granada",22,3
"SP",353400,"Onda Verde",22,3
"SP",354085,"Pracinha",22,3
"SP",354105,"Pratânia",22,3
"SP",354165,"Quadra",22,3
"SP",354560,"Santa Adélia",22,3
"SP",354765,"Santa Salete",22,3
"RS",431750,"Santo Ângelo",22,3
"RS",431940,"São Pedro do Sul",22,3
"RN",240100,"Apodi",23,3
"MG",312780,"Grão Mogol",23,3
"SP",353480,"Ouro Verde",23,3
"SP",355680,"Viradouro",23,3
"SC",420540,"Florianópolis",23,3
"PE",260980,"Orocó",24,3
"SP",350330,"Araras",24,3
"SP",350840,"Cabreúva",24,3
"SP",351970,"Ibiúna",24,3
"SP",353180,"Monte Mor",24,3
"RS",430130,"Arroio Grande",24,3
"RS",430195,"Barra Funda",24,3
"RS",430435,"Candiota",24,3
"RS",430965,"Hulha Negra",24,3
"RS",432055,"Sertão Santana",24,3
"RS",432377,"Westfália",24,3
"AM",130280,"Maraã",25,3
"PA",150110,"Bagre",25,3
"MA",210010,"Afonso Cunha",25,3
"MA",211040,"São Benedito do Rio Preto",25,3
"PI",221040,"São Miguel do Tapuio",25,3
"CE",230330,"Cariús",25,3
"CE",230450,"Frecheirinha",25,3
"CE",231020,"Paracuru",25,3
"CE",231110,"Porteiras",25,3
"PE",260860,"Lagoa do Ouro",25,3
"PE",261610,"Verdejante",25,3
"AL",270490,"Mar Vermelho",25,3
"MG",312840,"Guarani",25,3
"ES",320120,"Cachoeiro de Itapemirim",25,3
"SP",351700,"Getulina",25,3
"SP",352360,"Itirapina",25,3
"SP",355690,"Vista Alegre do Alto",25,3
"SC",420300,"Caçador",25,3
"RS",431550,"Restinga Sêca",25,3
"GO",520880,"Goianira",25,3
"MA",211000,"Santa Luzia",26,3
"CE",230790,"Martinópole",26,3
"CE",231390,"Uruoca",26,3
"RN",240090,"Antônio Martins",26,3
"RN",240210,"Campo Redondo",26,3
"RN",240390,"Francisco Dantas",26,3
"RN",240410,"Galinhos",26,3
"RN",240500,"Jaçanã",26,3
"RN",240860,"Paraná",26,3
"RN",241110,"Ruy Barbosa",26,3
"RN",241240,"São José do Seridó",26,3
"RN",241480,"Vera Cruz",26,3
"BA",291470,"Itaberaba",26,3
"BA",292840,"Santa Rita de Cássia",26,3
"SP",350570,"Barueri",26,3
"SP",351030,"Capela do Alto",26,3
"SP",351060,"Carapicuíba",26,3
"SP",352130,"Ipuã",26,3
"SP",353980,"Poá",26,3
"SP",354420,"Riolândia",26,3
"SP",354810,"Santo Antônio do Jardim",26,3
"SP",355440,"Terra Roxa",26,3
"PR",412170,"Reserva",26,3
"RS",431162,"Lindolfo Collor",26,3
"RS",431198,"Mariana Pimentel",26,3
"RS",431490,"Porto Alegre",26,3
"RS",432380,"Xangri-lá",26,3
"PA",150410,"Magalhães Barata",27,3
"CE",230393,"Choró",27,3
"CE",230445,"Fortim",27,3
"CE",230625,"Itaitinga",27,3
"RN",241440,"Touros",27,3
"BA",292330,"Ouriçangas",27,3
"MG",311030,"Caldas",27,3
"MG",316150,"São Geraldo",27,3
"SP",350620,"Bento de Abreu",27,3
"SP",352370,"Itirapuã",27,3
"SP",352850,"Mairiporã",27,3
"SP",354130,"Presidente Epitácio",27,3
"SP",355700,"Votorantim",27,3
"PR",412820,"União da Vitória",27,3
"PA",150090,"Augusto Corrêa",28,3
"RN",240070,"Alto do Rodrigues",28,3
"SE",280280,"Indiaroba",28,3
"SE",280320,"Itaporanga d'Ajuda",28,3
"SE",280430,"Muribeca",28,3
"ES",320517,"Vila Valério",28,3
"RJ",330100,"Campos dos Goytacazes",28,3
"SP",351400,"Dobrada",28,3
"SP",351510,"Embu-Guaçu",28,3
"SP",351890,"Guzolândia",28,3
"SP",352620,"Juquitiba",28,3
"SP",354180,"Queiroz",28,3
"SP",355560,"Uchoa",28,3
"RS",430535,"Charqueadas",28,3
"RS",431620,"Rondinha",28,3
"MA",210090,"Araioses",29,3
"MA",210150,"Barão de Grajaú",29,3
"MA",210170,"Barreirinhas",29,3
"MA",210320,"Chapadinha",29,3
"MA",210610,"Loreto",29,3
"MA",210670,"Mirador",29,3
"MA",211060,"São Bernardo",29,3
"MA",211250,"Tutóia",29,3
"MA",211270,"Vargem Grande",29,3
"CE",230140,"Aratuba",29,3
"BA",292740,"Salvador",29,3
"MG",314340,"Monte Sião",29,3
"SP",353890,"Pirajuí",29,3
"PR",410690,"Curitiba",29,3
"SC",421635,"São João do Itaperiú",29,3
"MT",510452,"Ipiranga do Norte",29,3
"MT",510454,"Itanhangá",29,3
"GO",520005,"Abadia de Goiás",29,3
"AC",120038,"Plácido de Castro",30,3
"AM",130006,"Amaturá",30,3
"MA",211050,"São Bento",30,3
"PI",220975,"São Gonçalo do Gurguéia",30,3
"PI",220980,"São Gonçalo do Piauí",30,3
"PB",251100,"Pedra Branca",30,3
"PE",260720,"Ipojuca",30,3
"BA",290327,"Barrocas",30,3
"BA",290540,"Cairu",30,3
"BA",290930,"Correntina",30,3
"BA",291955,"Luís Eduardo Magalhães",30,3
"BA",292070,"Maraú",30,3
"BA",292920,"São Francisco do Conde",30,3
"ES",320425,"Ponto Belo",30,3
"ES",320465,"São Domingos do Norte",30,3
"SP",352490,"Jambeiro",30,3
"SP",353430,"Orlândia",30,3
"SC",420360,"Campos Novos",30,3
"SC",420395,"Capivari de Baixo",30,3
"SC",420435,"Cordilheira Alta",30,3
"SC",420445,"Coronel Martins",30,3
"SC",421005,"Macieira",30,3
"SC",421125,"Morro Grande",30,3
"SC",421335,"Ponte Alta do Norte",30,3
"SC",421545,"Sangão",30,3
"SC",421605,"São Cristóvão do Sul",30,3
"SC",421917,"Vargem Bonita",30,3
"AM",130130,"Codajás",31,3
"AM",130160,"Fonte Boa",31,3
"AM",130356,"Rio Preto da Eva",31,3
"MA",210840,"Peri Mirim",31,3
"PI",220080,"Antônio Almeida",31,3
"PI",220590,"Manoel Emídio",31,3
"CE",230600,"Iracema",31,3
"PB",251270,"Remígio",31,3
"PB",251460,"São José do Bonfim",31,3
"SE",280590,"Riachuelo",31,3
"MG",317150,"Mathias Lobato",31,3
"ES",320501,"Sooretama",31,3
"SP",350720,"Borá",31,3
"SP",351540,"Fartura",31,3
"SC",420127,"Arabutã",31,3
"SC",420768,"Ipuaçu",31,3
"RS",430680,"Encantado",31,3
"RS",431213,"Mato Castelhano",31,3
"PI",220460,"Hugo Napoleão",1,4
"PB",251630,"Sumé",1,4
"BA",290480,"Caatiba",1,4
"BA",291075,"Fátima",1,4
"MG",316370,"São Lourenço",1,4
"SP",350340,"Arealva",1,4
"SP",355020,"São Miguel Arcanjo",1,4
"MA",210900,"Porto Franco",2,4
"PE",260340,"Calumbi",2,4
"MG",315170,"Poço Fundo",2,4
"SP",350115,"Alumínio",2,4
"SP",351020,"Capão Bonito",2,4
"SP",351300,"Cotia",2,4
"SP",353490,"Pacaembu",2,4
"SP",354010,"Pongaí",2,4
"SP",355250,"Suzano",2,4
"SP",355550,"Ubirajara",2,4
"SP",355670,"Vinhedo",2,4
"PR",410470,"Carlópolis",2,4
"PR",411180,"Jacarezinho",2,4
"RN",241420,"Tibau do Sul",3,4
"BA",291050,"Entre Rios",3,4
"BA",291970,"Macarani",3,4
"ES",320060,"Aracruz",3,4
"RJ",330045,"Belford Roxo",3,4
"SP",351150,"Cerquilho",3,4
"SP",352440,"Jacareí",3,4
"SP",353960,"Planalto",3,4
"SP",354250,"Reginópolis",3,4
"SP",354950,"São José da Bela Vista",3,4
"SC",420140,"Araranguá",3,4
"SC",421750,"Seara",3,4
"RS",431420,"Pedro Osório",3,4
"RS",431760,"Santo Antônio da Patrulha",3,4
"PA",150700,"Santo Antônio do Tauá",4,4
"RN",240360,"Extremoz",4,4
"RN",240430,"Governador Dix-Sept Rosado",4,4
"PB",250480,"Coremas",4,4
"SE",280020,"Aquidabã",4,4
"BA",291020,"Dom Macedo Costa",4,4
"ES",320430,"Presidente Kennedy",4,4
"SP",350080,"Alfredo Marcondes",4,4
"SP",350300,"Aramina",4,4
"SP",351330,"Cruzália",4,4
"SP",352190,"Itajobi",4,4
"SP",352450,"Jaci",4,4
"SP",352900,"Marília",4,4
"RS",431830,"São Gabriel",4,4
"MS",500440,"Inocência",4,4
"PA",150420,"Marabá",5,4
"PA",150770,"São Sebastião da Boa Vista",5,4
"MA",211210,"Timbiras",5,4
"PI",220340,"Dom Expedito Lopes",5,4
"RN",241040,"Pureza",5,4
"BA",290035,"Adustina",5,4
"BA",290050,"Érico Cardoso",5,4
"BA",290120,"Anagé",5,4
"BA",290520,"Caetité",5,4
"BA",292105,"Matina",5,4
"BA",292500,"Planalto",5,4
"SP",353050,"Mococa",5,4
"PR",410855,"Godoy Moreira",5,4
"SC",420130,"Araquari",5,4
"SC",420320,"Camboriú",5,4
"RS",431340,"Novo Hamburgo",5,4
"MA",210960,"Rosário",6,4
"PE",260890,"Limoeiro",6,4
"SE",280640,"Santana do São Francisco",6,4
"BA",290410,"Boquira",6,4
"MG",312970,"Ibiraci",6,4
"SP",353680,"Pedra Bela",6,4
"PI",220550,"José de Freitas",7,4
"AL",270642,"Pariconha",7,4
"BA",290210,"Araci",7,4
"BA",290530,"Cafarnaum",7,4
"BA",290900,"Cordeiros",7,4
"BA",291010,"Dom Basílio",7,4
"BA",292020,"Malhada",7,4
"BA",293000,"Sebastião Laranjeiras",7,4
"MG",314810,"Patrocínio",7,4
"ES",320200,"Dores do Rio Preto",7,4
"SP",350290,"Araçoiaba da Serra",7,4
"SP",352540,"Jeriquara",7,4
"SP",353380,"Óleo",7,4
"SP",354310,"Ribeirão Corrente",7,4
"SP",355470,"Torrinha",7,4
"PR",411770,"Palmeira",7,4
"SC",420170,"Ascurra",7,4
"SC",420560,"Galvão",7,4
"SC",420770,"Ipumirim",7,4
"SC",421180,"Ouro",7,4
"SC",421610,"São Domingos",7,4
"PA",150640,"Santa Cruz do Arari",8,4
"MA",210360,"Coroatá",8,4
"PE",261530,"Timbaúba",8,4
"BA",290510,"Caém",8,4
"SP",350190,"Amparo",8,4
"SP",354780,"Santo André",8,4
"RS",431530,"Quaraí",8,4
"MS",500580,"Nioaque",8,4
"MT",510340,"Cuiabá",8,4
"PA",150390,"Juruti",9,4
"PI",220025,"Alagoinha do Piauí",9,4
"PI",220940,"Santo Antônio de Lisboa",9,4
"RN",241142,"Santana do Seridó",9,4
"SE",280040,"Arauá",9,4
"MG",311460,"Carrancas",9,4
"ES",320110,"Bom Jesus do Norte",9,4
"ES",320210,"Ecoporanga",9,4
"SP",351220,"Conchal",9,4
"SP",351350,"Cubatão",9,4
"SP",352330,"Itariri",9,4
"SP",353070,"Mogi Guaçu",9,4
"SP",353720,"Pedro de Toledo",9,4
"SP",353920,"Pirapozinho",9,4
"RO",110010,"Guajará-Mirim",10,4
"PA",150730,"São Félix do Xingu",10,4
"MA",210350,"Colinas",10,4
"MA",210780,"Parnarama",10,4
"PI",220180,"Bocaina",10,4
"ES",320070,"Atílio Vivácqua",10,4
"ES",320080,"Baixo Guandu",10,4
"RJ",330015,"Aperibé",10,4
"RJ",330022,"Areal",10,4
"RJ",330452,"Rio das Ostras",10,4
"SP",350120,"Álvares Florence",10,4
"SP",350370,"Ariranha",10,4
"SP",350380,"Artur Nogueira",10,4
"SP",352610,"Juquiá",10,4
"SP",354030,"Pontes Gestal",10,4
"SP",355150,"Serrana",10,4
"RS",431070,"Itatiba do Sul",10,4
"RS",431575,"Riozinho",10,4
"GO",521200,"Jaupaci",10,4
"AM",130230,"Jutaí",11,4
"TO",170930,"Guaraí",11,4
"PI",220985,"São João da Canabrava",11,4
"RN",240010,"Acari",11,4
"PE",261340,"São José da Coroa Grande",11,4
"PE",261590,"Tuparetama",11,4
"BA",291185,"Heliópolis",11,4
"SP",350880,"Cafelândia",11,4
"PR",412680,"Tapejara",11,4
"SC",421220,"Papanduva",11,4
"RS",430265,"Brochier",11,4
"RS",430635,"Dezesseis de Novembro",11,4
"RS",430697,"Erebango",11,4
"RS",430705,"Ernestina",11,4
"RS",431300,"Nova Bréscia",11,4
"MS",500330,"Coxim",11,4
"MA",211080,"São Félix de Balsas",12,4
"PI",221020,"São José do Piauí",12,4
"AL",270670,"Penedo",12,4
"AL",270730,"Porto Calvo",12,4
"BA",290060,"Aiquara",12,4
"BA",291000,"Dário Meira",12,4
"BA",291150,"Gongogi",12,4
"BA",291940,"Licínio de Almeida",12,4
"BA",292560,"Presidente Dutra",12,4
"BA",293030,"Serra Dourada",12,4
"PR",410310,"Bocaiúva do Sul",12,4
"RS",430110,"Arroio dos Ratos",12,4
"RS",430463,"Capão da Canoa",12,4
"RS",430730,"Erval Seco",12,4
"RS",431280,"Nova Araçá",12,4
"RS",431540,"Redentora",12,4
"RS",432060,"Severiano de Almeida",12,4
"PI",220950,"Santo Inácio do Piauí",13,4
"CE",230440,"Fortaleza",13,4
"BA",293090,"Tabocas do Brejo Velho",13,4
"MG",313270,"Itambacuri",13,4
"RS",430050,"Alpestre",13,4
"RS",430410,"Campos Borges",13,4
"RS",430515,"Cerro Grande",13,4
"RS",430693,"Entre-Ijuís",13,4
"RS",430955,"Harmonia",13,4
"RS",431303,"Nova Esperança do Sul",13,4
"RS",431415,"Paverama",13,4
"RS",431470,"Planalto",13,4
"RS",432143,"Terra de Areia",13,4
"CE",230210,"Baturité",14,4
"CE",230920,"Nova Olinda",14,4
"SP",350750,"Botucatu",14,4
"SP",350850,"Caçapava",14,4
"SP",351110,"Catanduva",14,4
"SP",351660,"Gália",14,4
"PR",411760,"Palmas",14,4
"RS",430580,"Constantina",14,4
"RS",430590,"Coronel Bicaco",14,4
"MT",510360,"Dom Aquino",14,4
"MT",510625,"Nova Xavantina",14,4
"PI",220210,"Campinas do Piauí",15,4
"CE",230195,"Barreira",15,4
"CE",230465,"Graça",15,4
"BA",292100,"Mata de São João",15,4
"SP",350230,"Anhembi",15,4
"SP",351910,"Iacanga",15,4
"SP",352480,"Jales",15,4
"SC",421480,"Rio do Sul",15,4
"RS",431590,"Rodeio Bonito",15,4
"GO",520735,"Edealina",15,4
"GO",521805,"Porteirão",15,4
"MA",210330,"Codó",16,4
"MA",211010,"Santa Quitéria do Maranhão",16,4
"RN",240220,"Canguaretama",16,4
"ES",320350,"Montanha",16,4
"SC",420213,"Bela Vista do Toldo",16,4
"SC",421569,"Santiago do Sul",16,4
"SC",421725,"São Pedro de Alcântara",16,4
"RS",430003,"Aceguá",16,4
"RS",430047,"Almirante Tamandaré do Sul",16,4
"RS",430222,"Boa Vista do Cadeado",16,4
"RS",430223,"Boa Vista do Incra",16,4
"RS",430258,"Bozano",16,4
"RS",430461,"Canudos do Vale",16,4
"RS",430462,"Capão Bonito do Sul",16,4
"RS",430465,"Capão do Cipó",16,4
"RS",430583,"Coqueiro Baixo",16,4
"RS",430593,"Coronel Pilar",16,4
"RS",430613,"Cruzaltense",16,4
"RS",430843,"Forquetinha",16,4
"RS",431065,"Itati",16,4
"RS",431087,"Jacuizinho",16,4
"RS",431123,"Lagoa Bonita do Sul",16,4
"RS",431217,"Mato Queimado",16,4
"RS",431346,"Novo Xingu",16,4
"RS",431413,"Paulo Bento",16,4
"RS",431454,"Pinto Bandeira",16,4
"RS",431531,"Quatro Irmãos",16,4
"RS",431595,"Rolador",16,4
"RS",431673,"Santa Cecília do Sul",16,4
"RS",431861,"São José do Sul",16,4
